city_cat,offense_count,totalworkers,male,income,poverty,high_school_below,high_school,some_college,bachelors_degree,state,ln_income,violent_crime,property_crime,whitecollar_crime,social_crime,age
1,3824,231165,50.5,32439,230328.0,16.4,30.0,38.5,15.1,MO,10.38711668,919,2400,231,216,2
0,1666,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,365,993,52,229,1
0,1724,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,347,966,56,318,1
0,1986,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,372,1221,83,264,1
0,2097,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,382,1368,78,234,1
0,2142,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,402,1367,66,260,1
0,1995,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,368,1285,67,245,1
0,2069,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,400,1318,82,239,1
0,2060,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,405,1308,75,236,1
0,2009,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,439,1301,57,191,1
0,2132,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,364,1415,92,229,1
0,1974,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,372,1292,76,195,1
0,2046,86579,52.5,27896,12.3,6.5,19.9,62.8,10.8,TN,10.23623859,397,1295,67,257,1
0,1997,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,409,1165,64,314,1
0,1814,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,366,1014,55,335,1
0,2093,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,421,1280,60,284,1
0,2012,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,369,1220,75,306,1
0,2087,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,423,1309,42,274,1
0,2152,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,460,1307,72,277,1
0,2173,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,482,1350,74,236,1
0,2033,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,401,1315,89,203,1
0,1902,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,383,1207,88,202,1
0,1864,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,390,1138,81,217,1
0,1817,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,363,1139,70,220,1
0,1664,83417,53.6,28595,11.0,7.3,23.2,56.6,12.9,TN,10.26098716,358,1001,58,216,1
0,1736,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,329,1081,65,230,1
0,1652,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,321,984,58,257,1
0,1688,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,358,958,57,272,1
0,1746,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,388,1104,56,186,1
0,2013,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,401,1242,77,258,1
0,1817,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,394,1134,73,188,1
0,1852,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,410,1188,55,172,1
0,2039,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,409,1294,87,222,1
0,1797,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,376,1112,57,219,1
0,1988,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,430,1189,90,248,1
0,1743,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,330,1133,79,174,1
0,1594,87226,51.7,27001,85616.0,8.2,28.3,53.6,10.0,TN,10.20362918,328,994,69,180,1
0,1722,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,341,1082,68,202,1
0,1550,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,285,959,70,206,1
0,1872,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,351,1157,95,228,1
0,1881,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,380,1192,66,214,1
0,2061,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,409,1331,91,196,1
0,1915,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,428,1218,105,136,1
0,1959,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,375,1257,87,218,1
0,2058,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,404,1297,97,220,1
0,1958,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,405,1158,85,273,1
0,2011,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,403,1297,83,204,1
0,1782,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,372,1091,88,205,1
0,1640,81015,51.3,24856,79185.0,9.6,18.5,57.6,14.3,TN,10.12085445,396,942,78,201,1
0,2219,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,811,1224,89,71,3
0,1808,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,716,911,78,82,3
0,2455,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,910,1305,90,113,3
0,2576,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,961,1403,77,88,3
0,2653,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,1005,1444,84,92,3
0,2646,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,1006,1415,149,48,3
0,2677,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,958,1500,94,88,3
0,2588,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,892,1436,101,130,3
0,2500,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,899,1424,92,61,3
0,2610,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,917,1506,113,53,3
0,2599,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,879,1517,98,79,3
0,2582,90603,48.1,31380,7.6,10.0,30.4,45.3,14.3,AR,10.35392603,802,1602,112,48,3
0,2400,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,812,1359,112,82,3
0,1944,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,738,998,94,84,3
0,2524,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,909,1357,102,116,3
0,2732,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,934,1551,130,88,3
0,2816,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,999,1571,144,75,3
0,2558,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,879,1441,131,84,3
0,2718,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,888,1601,120,87,3
0,2656,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,853,1558,103,108,3
0,2505,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,890,1437,82,69,3
0,2664,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,867,1563,99,93,3
0,2606,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,834,1565,105,73,3
0,2442,87265,49.7,33725,7.2,12.0,33.4,40.9,13.7,AR,10.42599468,798,1432,98,83,3
0,2439,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,885,1310,104,104,3
0,1995,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,648,1108,89,112,3
0,2389,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,821,1333,79,113,3
0,2618,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,940,1456,91,96,3
0,2692,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,943,1504,108,97,3
0,2706,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,875,1634,82,80,3
0,2824,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,857,1724,110,89,3
0,2772,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,867,1626,127,120,3
0,2505,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,928,1372,92,81,3
0,2633,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,914,1466,107,106,3
0,2471,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,869,1396,117,59,3
0,2329,91877,52.6,32330,91877.0,16.7,18.6,51.7,13.0,AR,10.38375087,747,1394,107,59,3
0,2379,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,741,1389,115,91,3
0,2023,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,710,1090,93,100,3
0,2406,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,867,1241,133,127,3
0,2508,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,937,1336,106,99,3
0,2570,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,913,1419,119,74,3
0,2351,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,786,1347,109,76,3
0,2657,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,872,1505,125,106,3
0,2603,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,827,1494,138,95,3
0,2615,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,898,1450,147,82,3
0,2483,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,838,1396,112,91,3
0,2173,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,674,1299,104,64,3
0,2349,92272,51.4,31849,92126.0,5.4,29.7,52.5,12.3,AR,10.36876126,722,1419,104,76,3
1,7703,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,2710,3927,399,587,2
1,6977,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,2653,3314,330,593,2
1,8864,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3236,4308,389,840,2
1,9256,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3440,4697,387,621,2
1,9599,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3450,5048,384,609,2
1,9174,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3198,4941,421,515,2
1,9774,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3262,5508,401,530,2
1,9880,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3384,5381,379,649,2
1,9432,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3307,5053,388,603,2
1,9186,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,3289,4776,367,657,2
1,8587,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,2878,4699,427,506,2
1,8837,273165,48.9,26746,11.5,19.6,36.3,37.3,6.8,TN,10.19414021,2909,4958,409,486,2
1,8487,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,2988,4352,422,635,2
1,7647,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,2898,3576,397,689,2
1,9307,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3528,4463,454,767,2
1,9324,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3493,4583,524,647,2
1,9647,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3466,4919,473,692,2
1,9635,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3352,5079,490,626,2
1,9714,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3374,5301,465,499,2
1,9620,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3355,5039,503,627,2
1,8557,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3048,4493,399,552,2
1,8853,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,3079,4700,411,583,2
1,8275,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,2882,4367,389,579,2
1,7993,274359,49.1,26809,12.4,16.7,35.7,38.4,9.3,TN,10.19649293,2833,4332,434,345,2
1,8328,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,2894,4404,412,538,2
1,6853,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,2482,3305,407,578,2
1,8200,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3074,3953,442,646,2
1,9081,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3485,4475,450,596,2
1,9475,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3423,4912,483,575,2
1,9077,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3324,4672,441,549,2
1,9310,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3188,4985,490,564,2
1,9317,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3218,4957,473,581,2
1,8631,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3162,4512,439,446,2
1,8962,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,3208,4663,456,557,2
1,7843,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,2550,4263,462,507,2
1,7402,278903,49.6,28373,277625.0,17.4,33.7,39.4,9.4,TN,10.25319327,2522,4119,406,314,2
1,7491,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,2639,3859,468,443,2
1,6276,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,2377,3065,372,397,2
1,7888,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,3028,3887,372,530,2
1,8467,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,3232,4284,388,500,2
1,9234,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,3455,4758,482,467,2
1,8477,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,3011,4587,410,407,2
1,8759,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,3114,4960,415,226,2
1,8975,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,3112,4984,408,409,2
1,8059,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,2832,4431,442,302,2
1,8083,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,2736,4481,455,360,2
1,7017,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,2303,3999,390,288,2
1,7288,283656,49.8,26146,281848.0,17.3,33.6,38.6,10.5,TN,10.17145149,2381,4268,360,244,2
1,4630,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1214,2827,79,487,1
1,3780,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,987,2162,59,542,1
1,4942,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1303,2920,60,626,1
1,4801,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1376,2916,61,416,1
1,5516,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1481,3329,72,602,1
1,5474,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1466,3409,76,502,1
1,6305,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1552,4099,67,559,1
1,5988,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1518,3740,61,644,1
1,5572,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1243,3613,65,628,1
1,5567,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1365,3622,60,502,1
1,5271,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1310,3361,50,534,1
1,5149,247070,48.6,26270,13.5,18.3,29.8,43.9,8.0,WI,10.17618288,1240,3378,35,474,1
1,4936,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1274,3015,95,526,1
1,4258,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1118,2444,68,603,1
1,5278,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1463,3080,46,654,1
1,5544,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1468,3436,72,541,1
1,5753,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1650,3384,122,565,1
1,5498,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1649,3262,88,455,1
1,6069,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1767,3712,78,452,1
1,5886,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1658,3610,81,490,1
1,5387,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1495,3236,74,494,1
1,5359,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1489,3230,84,467,1
1,5108,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1557,2971,76,411,1
1,4667,251627,49.3,27020,14.3,19.1,23.0,47.9,10.0,WI,10.20433261,1300,2880,41,371,1
1,4890,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1447,2808,114,444,1
1,3737,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1113,1952,106,519,1
1,4546,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1456,2429,115,488,1
1,4852,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1530,2720,75,455,1
1,5216,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1664,2856,107,504,1
1,5199,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1676,2888,133,408,1
1,5534,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1665,3212,114,435,1
1,5539,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1703,3225,105,395,1
1,5412,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1502,3233,90,490,1
1,5479,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1421,3391,98,468,1
1,4718,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1350,2880,86,326,1
1,4052,256268,47.8,26442,252574.0,16.5,28.7,46.9,8.0,WI,10.18270893,1291,2372,41,285,1
1,4060,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1238,2273,146,345,1
1,3495,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1028,1859,167,395,1
1,4475,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1381,2413,153,474,1
1,4513,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1390,2556,98,410,1
1,5247,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1618,3083,95,385,1
1,5346,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1645,3201,111,310,1
1,6043,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1662,3786,103,416,1
1,5954,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1738,3670,72,395,1
1,5585,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1622,3399,92,407,1
1,4776,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1526,2757,116,317,1
1,4135,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1367,2390,58,271,1
1,4437,262761,49.6,26756,258959.0,13.9,29.6,47.3,9.2,WI,10.19451403,1507,2584,58,252,1
0,1655,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,490,879,97,182,1
0,1455,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,424,728,80,213,1
0,1638,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,500,827,103,197,1
0,1865,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,520,1016,116,208,1
0,2025,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,603,1084,130,198,1
0,1998,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,573,1171,117,131,1
0,2087,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,541,1250,113,177,1
0,2197,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,557,1337,119,173,1
0,1877,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,558,1058,99,156,1
0,1930,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,523,1083,119,194,1
0,1750,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,464,1028,94,155,1
0,1867,94683,49.8,28848,12.2,12.2,19.4,55.4,13.0,VA,10.26979595,522,1084,84,174,1
0,1677,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,498,922,98,154,1
0,1736,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,446,943,114,227,1
0,1944,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,512,1082,104,238,1
0,1878,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,517,1077,106,173,1
0,2058,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,574,1162,110,204,1
0,1931,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,538,1095,110,180,1
0,2141,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,603,1199,122,206,1
0,2174,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,569,1225,112,258,1
0,1898,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,559,1041,93,191,1
0,1934,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,568,1068,100,195,1
0,1850,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,456,1062,115,209,1
0,1875,98653,50.0,28083,12.3,6.5,22.0,55.7,15.9,VA,10.24291969,444,1160,85,171,1
0,1725,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,478,950,108,181,1
0,1498,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,407,793,93,196,1
0,1734,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,473,894,126,231,1
0,1722,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,510,913,106,182,1
0,1879,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,539,1015,106,208,1
0,1920,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,547,1111,85,172,1
0,1998,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,519,1157,114,202,1
0,2140,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,575,1262,105,189,1
0,1975,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,517,1135,131,184,1
0,1912,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,524,1074,118,185,1
0,1687,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,422,984,94,181,1
0,1686,98677,50.7,29405,96765.0,12.3,27.2,48.4,12.1,VA,10.28892001,480,951,116,132,1
0,1616,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,426,895,113,172,1
0,1459,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,400,762,101,183,1
0,1616,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,450,886,105,171,1
0,1797,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,474,1001,141,174,1
0,1991,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,551,1130,130,170,1
0,1920,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,507,1112,115,180,1
0,2017,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,537,1132,129,207,1
0,2006,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,550,1131,113,196,1
0,1764,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,504,978,99,174,1
0,1898,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,535,1061,103,194,1
0,1616,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,441,915,91,156,1
0,1659,105900,48.1,30072,103715.0,10.8,20.6,54.6,14.1,VA,10.31134979,444,964,101,144,1
0,2067,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,412,1361,126,136,2
0,1635,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,349,1073,92,96,2
0,2081,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,419,1374,138,117,2
0,2048,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,387,1418,128,95,2
0,2181,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,432,1493,138,103,2
0,2043,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,413,1359,142,108,2
0,2106,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,420,1469,113,82,2
0,2340,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,455,1646,127,92,2
